epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
33,0.7934272300469484,1.0,0.6666666666666666,0.25,0.0,0.6940639269406392,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224580017683466,0.21428571428571427,0.0,0.0,0.0,0.6428571428571429,0.0,0.765703684071031,0.0,0.47368421052631576,0.5277777777777778,0.8,0.9740341194179629,0.742914979757085,0.7932960893854749,0.0,0.0,0.9035532994923858,0.7529280535415505,0.7766599597585513,0.8333333333333334
34,0.7870370370370371,0.0,0.2857142857142857,0.6666666666666666,0.0,0.7010309278350515,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227141482194418,0.5,0.0,0.0,0.0,0.5925925925925926,0.0,0.7670738478622987,0.0,0.6,0.6595744680851063,0.7101449275362319,0.9703527645734301,0.7494866529774127,0.7204968944099379,0.0,0.0,0.873015873015873,0.7489564698867024,0.7617617617617618,0.8160919540229885
35,0.8195121951219512,0.0,0.5,1.0,0.0,0.7488789237668162,0.42857142857142855,0.0,0.1111111111111111,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.6400709219858156,0.4117647058823529,0.0,0.0,0.25,0.5666666666666667,0.0,0.7696320702910489,0.0,0.5,0.55,0.7756410256410257,0.9732948846539619,0.7468619246861925,0.7078651685393258,0.0,0.0,0.907608695652174,0.7683352735739232,0.7742040285899935,0.8285714285714286
36,0.7991071428571429,0.0,0.4,0.5,0.0,0.7106382978723405,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447944006999126,0.42857142857142855,0.0,0.0,0.5,0.6571428571428571,0.0,0.7640957446808511,0.0,0.5,0.5897435897435898,0.7697368421052632,0.9728036094748715,0.7619047619047619,0.7222222222222222,0.0,1.0,0.861878453038674,0.7501442585112522,0.7745956873315364,0.7792207792207793
37,0.8346456692913385,0.0,0.625,0.6666666666666666,0.0,0.703862660944206,0.625,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435070306038048,0.5,0.0,0.0,0.8,0.7058823529411765,0.0,0.7627299386830179,0.0,0.48148148148148145,0.5925925925925926,0.7666666666666667,0.9726851271770455,0.7288503253796096,0.7945945945945946,0.0,0.0,0.8994413407821229,0.76850207223209,0.7779655288948969,0.7926829268292683
38,0.8193832599118943,0.0,0.38461538461538464,0.3,0.0,0.7049808429118773,0.7142857142857143,0.0,0.5882352941176471,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6288244766505636,0.3157894736842105,0.25,0.0,0.5,0.7647058823529411,0.3333333333333333,0.7768729641693811,0.0,0.5294117647058824,0.5490196078431373,0.8146067415730337,0.976238370631129,0.7553398058252427,0.7443181818181818,0.0,0.25,0.9090909090909091,0.7619047619047619,0.7985877605917956,0.8214285714285714
39,0.8455284552845529,0.0,0.7692307692307693,0.4444444444444444,0.0,0.7318007662835249,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6326860841423948,0.47619047619047616,0.3333333333333333,0.0,0.5,0.7719298245614035,0.0,0.7703723691311387,0.0,0.4827586206896552,0.6666666666666666,0.7777777777777778,0.974751915588494,0.77079107505071,0.7121212121212122,1.0,0.0,0.9025641025641026,0.7623369256948384,0.8,0.8255813953488372
40,0.8495934959349594,0.0,0.46153846153846156,0.46153846153846156,0.0,0.7116104868913857,0.75,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309834638816362,0.36666666666666664,0.0,0.0,0.47058823529411764,0.76,0.0,0.7903181189488243,0.0,0.6,0.6730769230769231,0.7540106951871658,0.9757079924480806,0.7401247401247402,0.7471910112359551,0.0,0.0,0.9296482412060302,0.7691029900332226,0.7898282249915797,0.8433734939759037
41,0.8326848249027238,0.0,0.5238095238095238,0.5,0.0,0.7105263157894737,0.5555555555555556,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331168831168831,0.43478260869565216,1.0,0.0,0.4666666666666667,0.7049180327868853,0.0,0.7739780924392199,0.0,0.5333333333333333,0.5714285714285714,0.7668711656441718,0.9737700803212851,0.7657841140529531,0.7553191489361702,0.0,1.0,0.8974358974358975,0.7577675489067894,0.7881556683587141,0.8055555555555556
42,0.8513011152416357,0.3333333333333333,0.5294117647058824,0.26666666666666666,0.0,0.7910447761194029,0.2727272727272727,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480865224625624,0.5,0.0,0.0,0.3,0.7796610169491526,0.0,0.7714822771213748,0.0,0.6,0.5972222222222222,0.8253968253968254,0.977710615791462,0.7676579925650557,0.7611940298507462,0.0,0.0,0.9067357512953368,0.7777139574956922,0.7928018836192399,0.8666666666666667
