epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
46,0.9028571428571428,0.7741935483870968,0.7611940298507462,0.7948717948717948,0.75,0.825136612021858,0.5925925925925926,0.0,0.6875,0.6666666666666666,0.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.6931147540983607,0.6582278481012658,0.8,0.3333333333333333,0.5,0.8389830508474576,0.0,0.8095728255275347,0.0,0.746268656716418,0.7164179104477612,0.8875502008032129,0.9856653558289991,0.7804459691252144,0.819672131147541,0.46153846153846156,0.6122448979591837,0.9380952380952381,0.791382028376248,0.8326151806430229,0.8952380952380953
47,0.8802083333333334,0.7580645161290323,0.7758620689655172,0.6666666666666666,0.75,0.8114285714285714,0.5862068965517241,0.0,0.6857142857142857,1.0,0.0,0.8,0.95,1.0,0.0,0.0,0.7058428475486904,0.6851851851851852,0.7894736842105263,0.0,0.5,0.8166666666666667,0.0,0.824785212184327,0.0,0.6716417910447762,0.6762589928057554,0.8956521739130435,0.9838056680161943,0.7961672473867596,0.8385826771653543,0.631578947368421,0.8222222222222222,0.9473684210526315,0.8023255813953488,0.8374546653478404,0.8482142857142857
48,0.9128065395095368,0.85,0.8243243243243243,0.7837837837837838,0.6666666666666666,0.8382749326145552,0.7272727272727273,0.0,0.6388888888888888,0.5,0.0,0.75,0.8947368421052632,1.0,0.0,0.0,0.6987951807228916,0.6413043478260869,0.627906976744186,0.5,0.5588235294117647,0.8613138686131386,0.3333333333333333,0.8368718086535878,0.0,0.6666666666666666,0.7368421052631579,0.8823529411764706,0.9842918672409425,0.8213660245183888,0.8364312267657993,0.6666666666666666,0.6271186440677966,0.926605504587156,0.7923946557040082,0.8388721047331319,0.8849557522123894
49,0.9146666666666666,0.7727272727272727,0.8461538461538461,0.7567567567567568,1.0,0.8286445012787724,0.75,0.0,0.7567567567567568,0.5,0.0,0.9375,0.75,1.0,0.0,0.0,0.7089201877934272,0.5905511811023622,0.8260869565217391,0.5,0.6333333333333333,0.8088235294117647,1.0,0.835375599360682,0.0,0.7142857142857143,0.7086092715231788,0.8823529411764706,0.9842898771062967,0.8178752107925801,0.8371212121212122,0.75,0.609375,0.9392523364485982,0.7974226804123712,0.8454485920104781,0.8703703703703703
50,0.890625,0.7830188679245284,0.7763157894736842,0.6923076923076923,0.7,0.8389830508474576,0.6333333333333333,0.0,0.6190476190476191,1.0,0.0,0.7586206896551724,0.9411764705882353,0.8333333333333334,0.0,0.0,0.7182564750473784,0.6379310344827587,0.7674418604651163,1.0,0.6097560975609756,0.8444444444444444,0.0,0.831232312837664,0.0,0.671875,0.7642276422764228,0.8945147679324894,0.984547181760608,0.8078902229845626,0.8178438661710037,0.6,0.6231884057971014,0.9154929577464789,0.7901109989909183,0.8478626725008415,0.8888888888888888
51,0.8711340206185567,0.7605633802816901,0.8028169014084507,0.8048780487804879,0.782608695652174,0.8436657681940701,0.7333333333333333,0.0,0.717391304347826,1.0,0.0,0.8333333333333334,0.9130434782608695,0.8,0.0,0.0,0.7097195042400521,0.626984126984127,0.723404255319149,0.8333333333333334,0.7413793103448276,0.8531468531468531,0.25,0.8318444561219128,0.0,0.7307692307692307,0.697841726618705,0.9019607843137255,0.9867986798679867,0.8084358523725835,0.8532818532818532,0.6428571428571429,0.6724137931034483,0.8954545454545455,0.7916230366492146,0.8487084870848709,0.8947368421052632
52,0.8701298701298701,0.7407407407407407,0.8133333333333334,0.7608695652173914,1.0,0.8451443569553806,0.6333333333333333,0.0,0.725,0.6666666666666666,0.0,0.85,0.9285714285714286,1.0,0.0,0.0,0.7175954915466499,0.6637168141592921,0.782608695652174,1.0,0.6627906976744186,0.8095238095238095,0.6666666666666666,0.8402631578947368,0.0,0.6707317073170732,0.7121212121212122,0.9227642276422764,0.9863065804488399,0.8,0.8345864661654135,0.9285714285714286,0.6805555555555556,0.9365853658536586,0.8201844262295082,0.8492297607341855,0.8703703703703703
53,0.8961038961038961,0.7604166666666666,0.8450704225352113,0.8222222222222222,0.7222222222222222,0.828125,0.75,0.0,0.7435897435897436,0.6666666666666666,0.0,0.84,1.0,1.0,0.0,0.0,0.7119393556538218,0.6833333333333333,0.75,0.7142857142857143,0.6578947368421053,0.8503401360544217,0.25,0.8460519342872284,0.0,0.72,0.7375886524822695,0.9221789883268483,0.9876825396825397,0.7979966611018364,0.8181818181818182,0.6,0.671875,0.9327354260089686,0.8161914460285132,0.848176141965166,0.9099099099099099
54,0.9157894736842105,0.7916666666666666,0.8923076923076924,0.8571428571428571,0.6666666666666666,0.8465608465608465,0.7352941176470589,0.0,0.7441860465116279,0.75,0.0,0.7692307692307693,0.9047619047619048,0.75,0.0,0.0,0.7303087586641462,0.6716417910447762,0.7857142857142857,1.0,0.6428571428571429,0.8686131386861314,0.5,0.8328197226502311,0.0,0.726027397260274,0.7361111111111112,0.9294117647058824,0.9876872302614876,0.8338762214983714,0.8294573643410853,0.7619047619047619,0.6785714285714286,0.9272727272727272,0.8112531969309463,0.8640677966101695,0.9252336448598131
55,0.9354005167958657,0.8080808080808081,0.8309859154929577,0.8181818181818182,0.7058823529411765,0.8553299492385786,0.696969696969697,0.0,0.6829268292682927,0.8333333333333334,0.0,0.92,0.8888888888888888,1.0,0.0,0.0,0.7185705169112955,0.676056338028169,0.803921568627451,0.6666666666666666,0.6538461538461539,0.8445945945945946,0.5,0.8488466757123474,0.0,0.7721518987341772,0.7703703703703704,0.92578125,0.9878095238095238,0.8183306055646481,0.8274509803921568,0.7391304347826086,0.6973684210526315,0.9432314410480349,0.8061430010070494,0.8668688911358274,0.8672566371681416
